eye_openness_left,eye_openness_right,eyebrow_distance_left,eyebrow_distance_right,mouth_openness,head_yaw_asymmetry,shoulder_distance,head_tilt_vertical,label
0.061254235924762965,0.061798567289742715,0.12113274732752106,0.13351496640000732,0.001003011422220409,0.019078985183031638,0.45121353370620515,-0.019012898206710815,attentive
0.06272349775366332,0.06802789392164522,0.12825637746599491,0.14729413102442232,0.0010964332747343904,0.028480046628986184,0.4669484377435796,-0.01474994421005249,attentive
0.06049375444223183,0.06328782418126484,0.1259399477731355,0.13793594715750568,0.000515563574518293,0.03340277375235397,0.4546852682923795,-0.011092692613601685,attentive
0.06265409212393713,0.06159261557564232,0.12618257999324184,0.1368931215745147,0.0002999585682007174,0.05864780960947615,0.4581147003186133,-0.0091458261013031,attentive
0.060471362831473585,0.06637340267905102,0.11802234235588163,0.13711879055503037,0.0010040953814568871,-0.05508958329141424,0.4538451015063623,-0.0043141841888427734,attentive
0.05870832297394255,0.06520196207048785,0.14521094325594133,0.15064382492470924,0.0007366499153311113,-0.003509801775360735,0.4591170151824433,-0.009664654731750488,attentive
0.06353535495119324,0.06883906786786685,0.11359293640536741,0.1310239178126448,0.0006072936573676914,0.009063483450964875,0.45729817334101674,0.003885924816131592,attentive
0.05956217210768304,0.062186378616272533,0.12874373706733572,0.1428615329616608,0.0038919642072052325,0.010487015284454306,0.4646855084989631,-0.007089823484420776,attentive
0.05922834406484785,0.05626436787299431,0.16353864220073105,0.16014643537816967,0.0007264887422675706,-0.022603597644232858,0.45706012159393644,-0.016114026308059692,attentive
0.05091751235302035,0.05491940644090039,0.1358186204194403,0.1471523716796491,0.0006093135632781568,-0.014311477960531213,0.45476626852525087,-0.013985484838485718,attentive
0.057981244530739995,0.070659994350052,0.12428299162515946,0.13742898406768245,0.0007212924064468918,-0.052687096945527694,0.4840978536172859,-0.01289185881614685,attentive
0.06149410377170087,0.06650492839048701,0.1462567135392857,0.150321844929282,0.00041281721677636487,-0.006159108921222165,0.4681597433013405,0.011662691831588745,attentive
0.05609541440227112,0.058757349343590025,0.13587793439517162,0.15188203622616178,0.0004954252301669788,-0.010562322825519334,0.4455465991219181,-0.016485154628753662,attentive
0.05781653736285626,0.06330305135634649,0.12322367992490328,0.14176410223090505,9.848846068005978e-05,-0.007786931902951625,0.4654915147052647,-0.013335376977920532,attentive
0.06438475257861707,0.07109242448961983,0.128936716411897,0.14261434956154764,0.0008687154607644758,0.0015458199776612002,0.4503097052478896,-0.0065090954303741455,attentive
0.06025464286159399,0.06450922636855573,0.12393869033650921,0.13372746733377552,0.00024824091562735014,0.03650929720966716,0.44327080938700464,-0.020030289888381958,attentive
0.057705527093157315,0.0640718304608297,0.12168752784444545,0.13283025637307527,0.00047944990292390606,-0.02370589383314856,0.4729015102704273,-0.005978614091873169,attentive
0.060456518076078346,0.06640344641269764,0.11618283755637954,0.13209134936596284,0.0007692293947721444,0.02531420563337796,0.4507544805615549,-0.00310477614402771,attentive
0.06110599121736096,0.056068975376425835,0.1282609078002251,0.13824149498898555,0.0006702680165780917,0.058676851447769116,0.4517895175971645,-0.03130874037742615,attentive
0.055849004209751134,0.06280471063342682,0.12894148918703363,0.14420273787253113,0.0010433949530685269,-0.0893375450379383,0.4630768856056843,-0.01961231231689453,attentive
0.06126279408652477,0.06179739822478707,0.13094874550882898,0.1328060155021761,0.0003881726948653348,0.04254812673590378,0.45397461221720936,0.004184365272521973,attentive
0.05563461576569961,0.06293195863378757,0.11681872241084297,0.1352855787307735,0.0005676395360135551,-0.042467046037440115,0.4381714171145316,-0.039625346660614014,attentive
0.06685829906399073,0.06912165460335103,0.1168365396940841,0.13462325900495778,0.0004223046769857637,-0.0011295506684861104,0.4515464542951496,-0.010614126920700073,attentive
0.06274190139064856,0.06377223400330426,0.14681883346602434,0.15152939302555665,0.0018609265918003292,-0.009112208116639394,0.48862405706375794,-0.008290857076644897,attentive
0.06417117547809495,0.06737507733899502,0.11795458847922592,0.13523917363583507,0.0011013641660191182,-0.006584549503715942,0.44726105743071687,-0.030665814876556396,attentive
0.061300069792127695,0.06263715851353294,0.1388889683111466,0.1339066433935296,0.0006375994892622814,0.05627537544305176,0.44334372464148997,0.007534623146057129,attentive
0.06058294745548778,0.06381457064115445,0.11817241536879924,0.13422703262547084,0.0010006519424683399,-0.0040378508773682275,0.44094882679417496,-0.024505257606506348,attentive
0.059501154359054516,0.06504259956740187,0.12141259599227489,0.13223335793331195,0.0008930127973571509,0.022857176340063134,0.4413895295885484,-0.018138736486434937,attentive
0.058449327000288404,0.06619098520675103,0.1116178358104149,0.12702497397477727,0.0018689304233336188,-0.006045652737331737,0.44021042027915086,-0.02731877565383911,attentive
0.058196629185393686,0.061931339431963446,0.13847729911922485,0.14375159553913128,0.0006294342737295122,0.014066159344201253,0.44193022977950186,-0.02497801184654236,attentive
0.060157940881872624,0.0662322220170153,0.11375284240144973,0.1263074313421455,0.0006175455488302903,-0.025501459345047887,0.5070371343713053,-0.02015697956085205,attentive
0.06087234912693423,0.0676967904871261,0.1111586230495846,0.11735378182922028,0.0009007522273893916,0.022396776060349007,0.4889457954402761,-0.01819819211959839,attentive
0.06234653404335295,0.0639566603752247,0.12330637390776199,0.13693098896074096,0.0005731736406667282,0.008182214067089327,0.4945190271351496,-0.025043487548828125,attentive
0.0641280366026646,0.07234336867540363,0.11374300214682341,0.12359951138898691,0.0006397030693586549,0.03188584152097115,0.4944724544914967,-0.01238948106765747,attentive
0.06306328812826095,0.05827795268051153,0.12274484567414533,0.14096884625456194,0.0006227422952297342,0.01832397947926973,0.5056614611746648,-0.021470069885253906,attentive
0.06147089084009104,0.06307545296360942,0.12801569341222582,0.1424581727836804,0.0004007074600652064,0.005737382213230585,0.43527478071472353,-0.011372417211532593,attentive
0.06503746211747538,0.06199204684784386,0.12073257469594463,0.1336451583060322,0.0002720682546701019,0.03941398039059936,0.4735850425776152,-0.03206604719161987,attentive
0.05676163246241408,0.061980153712545616,0.11514883092960011,0.13040508486539715,0.0009208779670159354,0.02153300908298756,0.4747957138677954,-0.0200023353099823,attentive
0.06472329562305808,0.06287051622739169,0.12788807525719292,0.14286965515365996,0.0003790154840111454,-0.031172799145075536,0.47372677475118563,-0.029111504554748535,attentive
0.06002113852895969,0.056890130309055556,0.1313223902739427,0.13631317574823423,0.0007741777642946235,0.07335599778892371,0.46422537377547646,-0.009947121143341064,attentive
0.06044071109080908,0.062211815136385545,0.1173900567435833,0.13711343430924341,0.0006774648051931636,-0.013678324445426025,0.46888471265301035,-0.025407373905181885,attentive
0.05842487488839618,0.06243533889853338,0.12752051672395787,0.13458785903587223,0.000734831425445602,0.03350836848683287,0.47513924868294544,-0.00989636778831482,attentive
0.06414383049522322,0.06221139829448495,0.1284085047683628,0.13703370311891264,0.0005909107051760112,0.018815480815876126,0.4397092108901901,-0.010483860969543457,attentive
0.05781490386863926,0.06230183182259334,0.12220869902099785,0.13204939559448908,0.0006632065050912679,-0.043618233919663,0.48800759174254393,-0.0005321204662322998,attentive
0.05788965058179603,0.055125008902072864,0.1272464745137782,0.13487223951525085,0.0007018679083775363,0.06903753847172076,0.47916439436472336,-0.0007964074611663818,attentive
0.06002550371868803,0.05780037100178623,0.12025410042668445,0.13149692154712395,0.00045002877954990265,0.05338482000068446,0.47660038404470406,-0.026772916316986084,attentive
0.061002982395673325,0.06518297812172538,0.13280515995202577,0.1354461165638862,0.0004511183460506917,0.04684545896372868,0.4542217069662087,0.010732144117355347,attentive
0.06213274764454623,0.06782567167836945,0.11289405619558356,0.12248813588655973,0.0005357605965363366,0.026445946066434838,0.5225861829998445,-0.01876145601272583,attentive
0.06420034159011585,0.05942309467831236,0.11718219094880068,0.13165706040586656,0.0006061242638567454,0.012318965053888773,0.4439163663186996,-0.016558408737182617,attentive
0.05927445888354655,0.06744055908250013,0.11989967704962184,0.13094849714474632,0.0006289770195479428,-0.017180840039668452,0.4461606196547659,-0.028715461492538452,attentive
0.05454332273163091,0.038207845105015535,0.1023360274359932,0.10069889742116898,0.06964895396552168,0.12937486151373645,0.4592981551021882,0.032543331384658813,confused
0.03276137705204364,0.033672513580665996,0.0897733066772122,0.11245461429900987,0.08543103374508954,-0.018318090154892726,0.49998292109206965,-0.01937270164489746,confused
0.056300608668858165,0.05254872901316072,0.10183554804703149,0.11527366465519273,0.0010090121975426553,0.016546086350677752,0.47151165297708764,-0.010287284851074219,confused
0.058509152464121854,0.03996960479844104,0.11059883929931176,0.09847501671185017,0.06877748154462733,0.12279348920610908,0.4941384427911287,0.14276039600372314,confused
0.05446236217013141,0.04863254094293563,0.08274796270924478,0.09563516560834802,0.04398379113254968,0.014755462344661598,0.4873191569845438,-0.01241573691368103,confused
0.05894608115369845,0.03747942683515935,0.12149983999788908,0.10417614917739966,0.060413042584991625,0.047072970089414724,0.4125125291181813,0.09640958905220032,confused
0.04583830004465459,0.047231342446323064,0.08493591938932749,0.09603202369471912,0.0007818770330351693,-0.12045539478472204,0.4318459190188266,-0.01809355616569519,confused
0.06381656307923025,0.06162273991714816,0.08447709517443719,0.09559475830887255,0.0009673503071064777,0.0404565753613482,0.4362062333751642,-2.4646520614624023e-05,confused
0.04920277534199683,0.03505522025458479,0.1141265616159815,0.11753953961315823,0.08239089910145714,0.040220867131606455,0.45421486082934515,0.013251155614852905,confused
0.052869819751560604,0.05084894446872475,0.09289944432638722,0.10309705615796338,0.06163175315080497,0.0319462749337659,0.4462226263461758,0.01575249433517456,confused
0.05848926382609202,0.06306361608177731,0.097180946648135,0.1062090376176977,0.018218081342618035,0.01813565326354943,0.44338043081132467,0.005640000104904175,confused
0.05382935265404642,0.03449206006425737,0.11443685550350409,0.10132674561989252,0.0005308342093924059,0.014043355395277719,0.45097084071351057,0.10744893550872803,confused
0.05544245229659049,0.04414592410988168,0.08980692495688251,0.11788047401579847,0.0006750034196314899,0.061480625411353046,0.4635526797014262,-0.0647706389427185,confused
0.05504945891157023,0.04830406490936736,0.09693099195315885,0.11203430311120495,0.05598077113969375,0.02372801046207852,0.4900322114495427,-0.015472233295440674,confused
0.05446080939752218,0.04151038184880886,0.09332432384829432,0.1014810681390191,0.05916590455999746,0.022718161538459375,0.49526664670564524,-0.0199163556098938,confused
0.05965380638305504,0.05790288671323934,0.08965844154226986,0.10198819122163724,0.028986650198690567,-0.030483687575999063,0.48780173929522647,-0.0030725300312042236,confused
0.06100121380776596,0.04623609403122586,0.09724200268027074,0.10715297324066966,0.0011960137328090753,-0.00241480416661984,0.4760909663359414,-0.01195061206817627,confused
0.05258288557430725,0.037408227465929825,0.09474749263519325,0.10554532519610203,0.05448826346847632,-0.0020478426063664287,0.4809447270201911,-0.02444446086883545,confused
0.030897875617431927,0.031074535445318244,0.10463517175872594,0.11552290773498926,0.10826182939017218,-0.00900390730955097,0.44272043706901393,-0.018446505069732666,confused
0.0510221066096957,0.03996719510093278,0.09598142023576596,0.10223538417467613,0.09475687281175284,-0.0019372144256970389,0.491150107028427,-0.014423251152038574,confused
0.06256191849295968,0.05706124204732303,0.09609474922909139,0.09735377147692692,0.0005060499877727729,0.09866776833560477,0.4632992792904847,0.027370214462280273,confused
0.05026333495765457,0.04649926624032785,0.09505315721995096,0.10544345169550438,0.0018541102795175954,-0.03505744569251038,0.48943908908688866,-0.006785035133361816,confused
0.05964762797588658,0.05936127581417085,0.08555764198571841,0.09626321995208623,0.0030003700748123785,-0.009297289293588052,0.47555154089243623,-0.021926283836364746,confused
0.05296649214917417,0.04018298656140136,0.09563907077577964,0.10655367317272114,0.0003616263172234173,-0.071487387745398,0.5110829969433254,-0.016419261693954468,confused
0.0542989966677767,0.043270106415953094,0.10423032346078621,0.10267768821254329,0.06062710202633717,0.10849199503469364,0.4809737942210357,0.028158992528915405,confused
0.04642554342576072,0.058003280939464344,0.09500022572440367,0.11267219697353942,0.029557764233982597,-0.12216016954804938,0.5201332954343127,-0.04124850034713745,confused
0.047864216450960895,0.04773411089258781,0.1176126155885278,0.13316450858431517,0.0009492711715500763,-0.10705071829294471,0.5084394236485781,-0.017304927110671997,confused
0.05263501407709057,0.030698284208701875,0.10360673056158355,0.11689449190416976,0.08868903804742893,0.0029372153572353624,0.47783695394813597,-0.012577056884765625,confused
0.05381185269979672,0.05456962569954803,0.0927641452449465,0.10606940198329796,0.0006614529366897751,-0.05479865236432079,0.5077769636607831,0.010794907808303833,confused
0.0558087827780787,0.053800625538101894,0.09150404868144302,0.09940009462153394,0.0008536376642279149,0.1529567840665209,0.4726009565840953,0.0022980868816375732,confused
0.0545770017242183,0.041155445984603155,0.10772010714864375,0.10166822706990485,0.04020905154186622,0.12741423557952417,0.4968169969116152,0.06651338934898376,confused
0.04497913357401699,0.061129738422850355,0.08895999450041228,0.11568954165799336,0.04190638665144951,-0.22120137916605132,0.5034197410625542,-0.09345754981040955,confused
0.041357641141258505,0.042644604526548766,0.1332071790786726,0.1454984250420306,0.08481002117139949,-0.026124922101554905,0.4708151174807216,0.0010042190551757812,confused
0.031126524198822128,0.021738969884329724,0.13273123632803227,0.13886153320637504,0.11298188515930983,-0.04878073012206903,0.4785941000395731,-0.006128072738647461,confused
0.037225240476474006,0.041624237613384366,0.10553515141894838,0.13563227448252327,0.08823169946949203,-0.16841789667038198,0.49707175663803965,-0.07318428158760071,confused
0.06155266726646322,0.059432618649798756,0.09590372299530744,0.12522599390660252,0.08616549671388148,-0.15604588316856038,0.5138200725900558,-0.07059156894683838,confused
0.04053503090527401,0.05527319505399912,0.0959440750406017,0.10650792895604694,0.06718051548432193,0.04493696686501196,0.4851084134083183,0.014333158731460571,confused
0.0505801702237273,0.048665472114505226,0.09863521517782002,0.10933821957691835,0.06627160128871756,-0.022399895018288582,0.4991589217750581,-0.0054916441440582275,confused
0.06669795240942208,0.06311134532119551,0.08700135947550927,0.10529776558460292,0.039155088961599215,-0.0008708265103335981,0.5056468553739283,0.0022114217281341553,confused
0.05924510756121299,0.06189408953804472,0.08460030277832277,0.09989742377956859,0.0004173005128743807,-0.020210000562279583,0.4609176018551517,-0.026903599500656128,confused
0.05594925504450563,0.05424732223408246,0.08835075197232582,0.10007721469621296,0.0009665658564189699,-0.025890522047366023,0.4746346509704664,-0.01596716046333313,confused
0.04984426933606202,0.061097059705598596,0.07943723702343097,0.09487507775248298,0.034518893011613115,-0.12364027100488204,0.4802202418808996,-0.08249667286872864,confused
0.05629541463418574,0.039652342362053526,0.0950954780241081,0.09474861284058697,0.05351305009171961,0.06306280649875591,0.47031105999214834,0.07958221435546875,confused
0.05454303787348451,0.04680458279366644,0.10313454418435479,0.10779197248171925,0.05687607880897208,0.009804048021792758,0.46646800965772156,0.02063724398612976,confused
0.050859877356431056,0.05087446421545305,0.10512850030720115,0.11501076473303835,0.0010488504919803007,-0.038043717325612694,0.5143363919218997,-0.00561213493347168,confused
0.057101738150390116,0.04824558910135862,0.10466247261095725,0.10377309937820181,0.005540641222052185,-0.01571843907444663,0.5249917560263414,0.04899129271507263,confused
0.05049008947336268,0.06465678394876083,0.08899126144368016,0.11549629268418744,0.0007034840816183756,-0.050664948761819976,0.5157798912673971,-0.0733734667301178,confused
0.05969872956014888,0.06487664823583231,0.1002689333914034,0.11399019377959572,0.0009426786581279655,-0.006090517707636551,0.5269180515995285,-0.016964703798294067,confused
0.049064328531211135,0.060681806581143485,0.08515016044181489,0.10286940424951604,0.04390812376747137,-0.14342187558746602,0.530507997534582,-0.04993024468421936,confused
0.05148990381163702,0.06155604184208807,0.10786689071670306,0.11835241650802661,0.06232316561501817,0.014682628465495595,0.5000578395113566,-0.01591351628303528,confused
0.035852923801278136,0.06348616773822247,0.10036967011707923,0.14330667951121384,0.004013219991873146,-0.4178820150050062,0.48623826260198444,-0.02842119336128235,distracted
0.05295017615825821,0.05407675457450245,0.12871617647054878,0.11899410889043881,0.0024299478547397113,0.28278698442567574,0.4745153818613032,0.01494261622428894,distracted
0.0586370034344497,0.049014222821278174,0.09830324507809451,0.09906068480528453,0.03388404007351624,0.1427094220652084,0.46732994645860326,-0.016378253698349,distracted
0.042757034775294786,0.07636789770704043,0.12791767384054667,0.18209169419591972,0.0057015866113415215,-0.39138988746577374,0.4789766912810044,-0.006648659706115723,distracted
0.044731453522206206,0.06381892906588521,0.10341143751377004,0.12346993439795582,0.003209422034121738,-0.31164762171967014,0.4658941103434767,-0.00241851806640625,distracted
0.056479289714991186,0.0640472646091934,0.09109191133018107,0.10626918915185833,0.0035614691930840564,-0.19225010740178727,0.502520972134519,0.038594067096710205,distracted
0.06121902707382311,0.0705011906042502,0.10775132710325348,0.13758022988602056,0.000866525712136956,-0.005247698744668372,0.5051619134261663,-0.05157679319381714,distracted
0.0410072053937853,0.03129905227702964,0.13159917069869168,0.16582839309205338,0.004221700936661224,0.147815126476373,0.48358092355867527,-0.056991636753082275,distracted
0.01735759333144041,0.00816961891218974,0.15510711138121366,0.22090817364455226,0.0026670106395418375,-0.4993209978736103,0.47960457123301764,-0.05669200420379639,distracted
0.03742666026791965,0.013609602621558067,0.13804645588670222,0.1917374516126459,0.0572152920921617,-0.1024962622895283,0.4256814311967196,-0.024483323097229004,distracted
0.035051704443027326,0.03310387691580043,0.16440425809973036,0.1761098730375165,0.0008715057661803582,-0.14458368336799862,0.5704006371346924,-0.02295657992362976,distracted
0.04460035475253176,0.05658613073065831,0.14038469828092195,0.12578739492653093,0.005120224094022732,0.32722744972375284,0.42569535773386696,-0.05094662308692932,distracted
0.05349546766762084,0.07221100045107157,0.11823879007125285,0.13004082305243989,0.0003850781854310047,-0.3217604071606709,0.4322166538912033,-0.011611253023147583,distracted
0.07253862586233913,0.05921301635083941,0.12401060269440174,0.09227523202707745,0.0024908334129375687,0.43483651000554324,0.41558815765935175,0.04382935166358948,distracted
0.016779789552156706,0.01274799646979235,0.1532085361353528,0.2151497701441092,0.0011636769371905587,-0.38771090175139367,0.42973175907995603,-0.039614856243133545,distracted
0.037160326288203364,0.061498700717216845,0.1040492217669361,0.1525326909040378,0.002048514069594978,-0.3210729521846733,0.4007710516348618,-0.022886186838150024,distracted
0.014477662030055856,0.02856716711553824,0.1808879411867197,0.15994281248396267,0.0009210441578926528,0.1615048018023118,0.40602346462596145,0.00928717851638794,distracted
0.04237827195374861,0.02590200332117435,0.10777108312615119,0.2104790845585508,0.004764677641937561,-0.5661850220003615,0.4349721872976076,-0.10241502523422241,distracted
0.039402940683376124,0.05379535936182086,0.11200075642660927,0.1604580810474731,0.14320478310677387,-0.41345542413192365,0.43138757595732713,-0.02342665195465088,distracted
0.06651147181184675,0.03302294881831175,0.1271005747661879,0.09118499354750326,0.0487252122828654,0.2551018699925028,0.40128552651646565,-0.043387383222579956,distracted
0.0794181198211206,0.03492987894210591,0.11871658519831042,0.10230327070277878,0.016409488774367573,0.3439038789961277,0.4101079161478746,-0.03848391771316528,distracted
0.021886740714455837,0.027137850954822077,0.13268116904277186,0.1759892498091339,0.0015911854318073494,-0.2849573151650449,0.41789526921479697,0.0001291036605834961,distracted
0.021468701201742768,0.018606139171707545,0.13326017228686748,0.13586140488413598,0.000869601570327265,-0.010466768467937544,0.42131714944452014,-0.012501418590545654,distracted
0.03085092084121961,0.03510542200868778,0.10679556458926592,0.11555904674447168,0.0008612001885455482,0.14656039959484507,0.3981317838488214,-0.009849786758422852,distracted
0.026300259586365,0.016692694259397144,0.11020593841655409,0.14477126292565845,0.0007861479307178856,-0.13305593663768128,0.4199660272720845,0.019869744777679443,distracted
0.028640186464237407,0.03151546223648594,0.11530075797133152,0.19654468320379018,0.0045592159351970345,-0.44923505842592587,0.42440494745153773,-0.046244263648986816,distracted
0.010345694526338418,0.013584521206060796,0.21157332404152907,0.159523493745451,0.003505811590122869,0.3937644871392737,0.3678977905019937,0.027200639247894287,distracted
0.07651275066447173,0.04897936018950426,0.11757112523237435,0.09203073426096756,0.004400694311454286,0.38592341112075035,0.37709164148353275,0.04003328084945679,distracted
0.05208880204112783,0.06870190102695584,0.09300222233567441,0.12857018888468047,0.00326485951809087,-0.42331033544859775,0.39620363404930015,-0.014250695705413818,distracted
0.056218953914838145,0.06872312170087046,0.10912187660474247,0.15148636135299576,0.0005158782025376266,-0.3074241368634723,0.4014877175721615,0.0038863420486450195,distracted
0.0671649812179573,0.07652570754133035,0.10646197145393711,0.12987473340619127,0.000615337183724867,0.06655620999245952,0.4017624970403981,-0.03941267728805542,distracted
0.01908484977408962,0.036034678579758145,0.16143388228493094,0.1487865836424392,0.0009803230851764058,0.1493822003216297,0.4057085994959875,-0.032312631607055664,distracted
0.025161543912008446,0.018711925789625813,0.14640738082147353,0.17632111333932965,0.001647927172356373,-0.17468164649120513,0.3977229406397577,0.03700089454650879,distracted
0.056572029690670926,0.07071991441589438,0.1269746848975415,0.1415505203036858,0.003981277161802152,-0.3064798925656464,0.39981666804028043,0.03638717532157898,distracted
0.06864847398593736,0.07579134813395283,0.1309570665836364,0.14120977985719602,0.0015595452615775377,-0.15076427819406032,0.40379235548452835,0.00879126787185669,distracted
0.0667315960927939,0.07308892307903907,0.11452813139197833,0.14054442826160468,0.0014547101102677003,0.05743197465901256,0.407434594598954,-0.03685039281845093,distracted
0.055355064009454405,0.0636055301645753,0.10703682258227086,0.11170640329955836,0.0006932990683312234,0.10289072845811956,0.39590083878784166,-0.03427344560623169,distracted
0.06227007563153347,0.07855315572685426,0.13394877555058476,0.1381206566419747,0.0006847674832292928,-0.1559249364684573,0.39109889397744085,0.006378591060638428,distracted
0.04323866269619931,0.0477920052679316,0.131627487902513,0.16688221773657871,0.000635347353361848,-0.2675880946511333,0.39879978801598964,0.013544082641601562,distracted
0.04854510749139962,0.04969773234342308,0.13203157873525373,0.13861762108573888,0.0007351015838173294,0.140609678584495,0.41318206490477993,-0.01901876926422119,distracted
0.060356101018767,0.06909385550759772,0.09287829591006451,0.10075844701967945,0.000516556906909219,0.1097961964645758,0.3900566942937873,-0.023101329803466797,distracted
0.051002436399786494,0.07489673550321807,0.1375053541861102,0.1477933797775499,0.0031584440792289427,0.0035221235953153945,0.38800044836059,-0.034334540367126465,distracted
0.03257495875389415,0.011326485064131255,0.14029614322472944,0.17784377083732178,0.0018186566000865539,-0.2726536096443259,0.4173501763560707,0.0021564364433288574,distracted
0.052469265041782724,0.05816171856378399,0.11683894520591917,0.14443024084703565,0.0014591340421428389,-0.2876909535301501,0.40335999755888324,0.004139959812164307,distracted
0.01636104464055927,0.010533722320203224,0.15158870940524766,0.20759761348820455,0.0005255198425339738,-0.29419068728466585,0.4219922475290901,-0.040107011795043945,distracted
0.011144817567878695,0.016362116347350703,0.1478008161027783,0.18943697033682647,0.001137396369961036,-0.17893829960197322,0.4222426509377713,-0.083859384059906,distracted
0.037325445348887924,0.03994008771568847,0.15038906076327083,0.16199758921505225,0.002974159542680791,0.274108645567456,0.40090179857128144,-0.023482143878936768,distracted
0.019164694433528737,0.017833258299500207,0.20575365118731118,0.13670319712517257,0.004011078875726349,0.4250238296827492,0.3779236114798294,0.005267977714538574,distracted
0.018681968344028296,0.03212811207048597,0.19729999756364458,0.12831705229233753,0.04368421006393927,0.41625924300560707,0.36219567380714957,0.01692831516265869,distracted
0.025951769353570724,0.013001251413237023,0.14128187419125537,0.2138808162283878,0.0028125680882909107,-0.48308649543774024,0.4204528081848594,-0.07592743635177612,distracted
